file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098376.2.fastq.gz	FASTQ	DNA	8808	2369355	269	269.0	270	269.0	269.0	269.0	0	269	2	57.75	50.49	6.08	46.70	0
SRR5098377.2.fastq.gz	FASTQ	DNA	14325	3853426	269	269.0	270	269.0	269.0	269.0	0	269	2	59.92	51.74	6.55	47.42	0
SRR5098378.2.fastq.gz	FASTQ	DNA	27944	7516946	269	269.0	270	269.0	269.0	269.0	0	269	2	53.18	45.85	5.62	47.95	0
SRR5098379.2.fastq.gz	FASTQ	DNA	4118	1107743	269	269.0	270	269.0	269.0	269.0	0	269	2	56.75	49.89	5.94	50.59	0
SRR5098380.2.fastq.gz	FASTQ	DNA	243	65367	269	269.0	269	269.0	269.0	269.0	0	269	1	59.97	51.69	6.54	51.55	0
SRR5098382.2.fastq.gz	FASTQ	DNA	3181	855689	269	269.0	269	269.0	269.0	269.0	0	269	1	50.28	43.07	5.34	40.77	0
SRR5098383.2.fastq.gz	FASTQ	DNA	1276	343244	269	269.0	269	269.0	269.0	269.0	0	269	1	71.82	63.95	8.05	38.85	0
SRR5098384.2.fastq.gz	FASTQ	DNA	69982	18825198	269	269.0	271	269.0	269.0	269.0	0	269	3	61.62	54.13	6.52	44.21	0
SRR5098385.2.fastq.gz	FASTQ	DNA	29789	8013246	268	269.0	270	269.0	269.0	269.0	0	269	2	55.30	47.30	5.98	41.00	0
SRR5098386.2.fastq.gz	FASTQ	DNA	13808	3714353	269	269.0	270	269.0	269.0	269.0	0	269	2	52.22	44.08	5.67	58.53	0
SRR5098388.2.fastq.gz	FASTQ	DNA	1624	436861	269	269.0	270	269.0	269.0	269.0	0	269	2	50.49	43.88	5.37	51.11	0
SRR5098389.2.fastq.gz	FASTQ	DNA	40409	10870201	72	269.0	271	269.0	269.0	269.0	0	269	3	53.31	45.96	5.62	38.84	0
SRR5098390.2.fastq.gz	FASTQ	DNA	10217	2748373	269	269.0	269	269.0	269.0	269.0	0	269	1	48.28	40.56	5.31	45.85	0
SRR5098392.2.fastq.gz	FASTQ	DNA	16069	4322561	269	269.0	269	269.0	269.0	269.0	0	269	1	55.58	47.65	6.02	53.37	0
SRR5098393.2.fastq.gz	FASTQ	DNA	12890	3467414	269	269.0	270	269.0	269.0	269.0	0	269	2	52.84	45.27	5.59	41.61	0
