file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098486.1.fastq.gz	FASTQ	DNA	16227	3975627	245	245.0	250	245.0	245.0	245.0	0	245	3	78.48	68.98	9.75	53.40	3
SRR5098487.1.fastq.gz	FASTQ	DNA	26975	6608886	245	245.0	247	245.0	245.0	245.0	0	245	3	85.22	76.01	11.99	53.52	235
SRR5098488.1.fastq.gz	FASTQ	DNA	24799	6075770	245	245.0	250	245.0	245.0	245.0	0	245	3	82.43	72.01	10.92	65.86	221
SRR5098489.1.fastq.gz	FASTQ	DNA	108638	26620450	245	245.0	249	245.0	245.0	245.0	0	245	5	85.79	76.99	12.27	47.43	994
SRR5098490.1.fastq.gz	FASTQ	DNA	64439	15787609	240	245.0	250	245.0	245.0	245.0	0	245	4	79.17	70.73	9.92	43.91	6
SRR5098491.1.fastq.gz	FASTQ	DNA	46296	9026616	99	195.0	220	195.0	195.0	195.0	0	195	4	96.41	93.14	19.00	52.45	0
SRR5098492.1.fastq.gz	FASTQ	DNA	3030	742350	245	245.0	245	245.0	245.0	245.0	0	245	1	85.13	75.42	12.00	54.11	76
SRR5098493.1.fastq.gz	FASTQ	DNA	18065	4427166	245	245.1	249	245.0	245.0	245.0	0	245	3	78.17	69.26	9.73	43.97	3
SRR5098494.1.fastq.gz	FASTQ	DNA	8878	2175116	245	245.0	250	245.0	245.0	245.0	0	245	3	79.20	69.69	9.95	54.95	0
SRR5098495.1.fastq.gz	FASTQ	DNA	15190	3721475	149	245.0	250	245.0	245.0	245.0	0	245	3	79.23	69.63	9.91	54.85	1
SRR5098496.1.fastq.gz	FASTQ	DNA	29357	7196150	244	245.1	248	245.0	245.0	245.0	0	245	4	79.00	69.08	9.92	51.66	8
SRR5098498.1.fastq.gz	FASTQ	DNA	150578	36891775	245	245.0	249	245.0	245.0	245.0	0	245	3	87.91	79.28	13.35	45.76	1718
SRR5098499.1.fastq.gz	FASTQ	DNA	94720	23523623	245	248.3	250	249.0	249.0	249.0	0	249	2	80.76	70.26	10.20	46.33	19
SRR5098500.1.fastq.gz	FASTQ	DNA	104148	25798441	244	247.7	252	245.0	250.0	250.0	0	250	3	80.09	69.96	10.12	42.33	11
SRR5098501.1.fastq.gz	FASTQ	DNA	91015	22310143	22	245.1	250	245.0	245.0	245.0	0	245	4	85.38	76.80	12.10	45.70	1075
SRR5098502.1.fastq.gz	FASTQ	DNA	3557	871471	245	245.0	246	245.0	245.0	245.0	0	245	2	85.91	77.62	12.32	43.14	2
SRR5098503.1.fastq.gz	FASTQ	DNA	84835	20786786	244	245.0	250	245.0	245.0	245.0	0	245	5	82.79	72.09	11.19	64.04	834
SRR5098504.1.fastq.gz	FASTQ	DNA	3943	966039	245	245.0	249	245.0	245.0	245.0	0	245	2	88.92	80.52	13.71	50.02	17
SRR5098506.1.fastq.gz	FASTQ	DNA	36157	8866200	245	245.2	250	245.0	245.0	245.0	0	245	5	78.81	69.55	9.84	51.68	9
SRR5098507.1.fastq.gz	FASTQ	DNA	42171	10337733	244	245.1	250	245.0	245.0	245.0	0	245	4	80.23	70.55	10.15	51.46	6
SRR5098508.1.fastq.gz	FASTQ	DNA	5319	1304326	245	245.2	247	245.0	245.0	245.0	0	245	3	75.52	65.91	9.15	56.89	0
SRR5098510.1.fastq.gz	FASTQ	DNA	14294	3502038	245	245.0	247	245.0	245.0	245.0	0	245	3	78.43	69.04	9.72	56.70	2
SRR5098511.1.fastq.gz	FASTQ	DNA	6989	1359573	1	194.5	220	195.0	195.0	195.0	0	195	5	96.34	93.63	18.42	44.04	0
SRR5098515.1.fastq.gz	FASTQ	DNA	22402	4371185	27	195.1	200	195.0	195.0	195.0	0	195	5	96.08	92.81	18.12	51.60	0
SRR5098516.1.fastq.gz	FASTQ	DNA	12849	3148379	245	245.0	246	245.0	245.0	245.0	0	245	2	79.69	70.75	10.11	46.45	4
SRR5098517.1.fastq.gz	FASTQ	DNA	42301	10363769	242	245.0	246	245.0	245.0	245.0	0	245	2	79.17	70.50	9.94	45.20	13
SRR5098518.1.fastq.gz	FASTQ	DNA	11488	2814571	245	245.0	249	245.0	245.0	245.0	0	245	3	78.77	68.91	9.81	51.45	1
SRR5098519.1.fastq.gz	FASTQ	DNA	3750	918754	245	245.0	246	245.0	245.0	245.0	0	245	2	85.05	75.48	11.95	55.95	16
SRR5098520.1.fastq.gz	FASTQ	DNA	34863	8541465	244	245.0	250	245.0	245.0	245.0	0	245	3	79.52	70.83	10.02	44.96	5
SRR5098521.1.fastq.gz	FASTQ	DNA	29505	7228741	245	245.0	247	245.0	245.0	245.0	0	245	3	79.73	70.09	10.08	52.93	2
