"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"SRR5098678",7,7,0,NA,NA,0.833113862518011,0.354628663213805,1.54949552761326,0.804926111560882
"SRR5098679",1,1,0,NA,NA,0,0,1,0.0725121913319247
"SRR5098680",19,19,0,NA,NA,1.37636242152598,0.565623479638255,2.30215021559455,1.94096625898102
"SRR5098681",19,19,0,NA,NA,2.40203732642212,0.872856353771392,7.86511972609291,1.91275263117553
"SRR5098682",10,10,0,NA,NA,2.08452815062071,0.847003226899228,6.53608556398341,0.9931906974961
"SRR5098685",13,13,0,NA,NA,1.17699439132368,0.446127745474889,1.80547047054632,1.27258372812075
"SRR5098687",25,25,0,NA,NA,2.4438750181696,0.853010304547841,6.80319798557222,2.62726340943496
"SRR5098688",15,15,0,NA,NA,1.91408886135035,0.795898835200988,4.89953107805507,1.54290519315145
"SRR5098689",17,17,0,NA,NA,0.718905379041999,0.280894720835751,1.39061696385015,1.62292713227082
"SRR5098690",7,7,0,NA,NA,1.79756705471676,0.809121062466776,5.23892270631452,0.758191981362023
"SRR5098693",12,12,0,NA,NA,2.12588760752954,0.843568279353347,6.39256536887934,1.22734866312262
"SRR5098694",8,8,0,NA,NA,1.15948523327605,0.558070623297421,2.26280499264706,0.765469818254795
"SRR5098695",28,28,0,NA,NA,2.184978448543,0.813067823460269,5.34953381761676,3.08311753168382
"SRR5098696",3,3,0,NA,NA,0.762010978833372,0.478137633162245,1.91621405095665,0.265186529024514
"SRR5098697",17,17,0,NA,NA,2.23491142952583,0.84562600659667,6.47777503162284,1.67559760263153
"SRR5098698",14,14,0,NA,NA,1.19846465285042,0.590652436381495,2.44291181596468,1.23974479548057
"SRR5098699",4,4,0,NA,NA,0.963263026655405,0.504663010947976,2.01882763068795,0.394508746444324
"SRR5098700",3,3,0,NA,NA,0.65579382890243,0.351323938350015,1.54160151594986,0.371183484976927
"SRR5098701",18,18,0,NA,NA,2.35637382887019,0.84614669781128,6.49969799655894,1.83618395240103
"SRR5098702",7,7,0,NA,NA,0.247719581892601,0.113436283838678,1.1279505147468,0.538541883979582
"SRR5098704",14,14,0,NA,NA,2.12265583238058,0.83738095950967,6.14934141158865,1.35875406237994
"SRR5098705",12,12,0,NA,NA,0.519665873402439,0.182346947467167,1.22301261751829,1.05760411135347
"SRR5098706",3,3,0,NA,NA,1.06364496971155,0.642225698127245,2.7950582106248,0.333936074003022
"SRR5098710",4,4,0,NA,NA,0.996157327062884,0.579998298850335,2.38094273728586,0.553730401208362
"SRR5098713",27,27,0,NA,NA,2.10274310500042,0.757273179031444,4.11985785505569,2.96064883400152
