"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"SRR5098762",3,3,0,NA,NA,1.08042367514448,0.654588422003248,2.89509693276525,0.31828182187993
"SRR5098764",7,7,0,NA,NA,1.09313157260741,0.527884086648991,2.11812390076443,0.676783227797564
"SRR5098765",16,16,0,NA,NA,1.84531505978659,0.71456530978278,3.50342839981709,1.54000769199684
"SRR5098767",4,4,0,NA,NA,0.11291961898711,0.0373091643267386,1.038755084129,0.319834054038067
"SRR5098768",3,3,0,NA,NA,0.115966928493948,0.0424298307334834,1.04430989194869,0.275868286893614
"SRR5098769",9,9,0,NA,NA,1.58888212675107,0.731626920977594,3.72615615412197,0.895970648455165
"SRR5098770",7,7,0,NA,NA,1.6909639206593,0.783775492355326,4.62482264796421,0.813840418570208
"SRR5098771",1,1,0,NA,NA,0,0,1,0.104494721097175
"SRR5098772",5,5,0,NA,NA,1.09899773788714,0.53565241861496,2.15355918731661,0.475448350102245
"SRR5098773",3,3,0,NA,NA,0.961468298183384,0.568514029800119,2.31757245672846,0.309696340864703
"SRR5098775",1,1,0,NA,NA,0,0,1,0.108915983615808
"SRR5098776",5,5,0,NA,NA,1.17331055729895,0.619803087399988,2.63021599297429,0.486305831303504
"SRR5098777",3,3,0,NA,NA,0.910333754259125,0.563287204708604,2.28983444218242,0.310671946933667
"SRR5098778",3,3,0,NA,NA,0.758235217720978,0.433749125136544,1.76600168651596,0.395224318220295
"SRR5098779",23,23,0,NA,NA,2.10420855541388,0.794632944644656,4.8693301769834,2.41444176432618
"SRR5098780",7,7,0,NA,NA,1.86756849520684,0.836992738719029,6.13469603833369,0.722635137902041
"SRR5098781",4,4,0,NA,NA,1.21697610973196,0.659402109216505,2.93601348411068,0.476256862112399
"SRR5098782",7,7,0,NA,NA,1.31983725994334,0.647662971581179,2.83819161581651,0.772311112057528
